transaction_id,cust_id,tran_date,prod_subcat_code,prod_cat_code,Qty,Rate,Tax,total_amt,Store_type,prod_cat,prod_subcat,DOB,Gender,city_code
95584614319,269034,2012-07-15,3,5,4,1368,574.56,6046.56,MBR,Books,Comics,16-12-1972,M,10
54777771204,267134,2012-07-15,10,5,5,671,352.275,3707.275,MBR,Books,Non-Fiction,14-09-1992,M,2
33947938111,267560,2012-07-15,4,4,2,1008,211.68,2227.68,MBR,Bags,Women,03-02-1982,M,2
10442733515,269879,2012-07-15,6,5,1,260,27.3,287.3,MBR,Books,DIY,17-12-1979,M,2
58306380801,269437,2012-07-15,4,3,5,1120,588.0,6188.0,MBR,Electronics,Mobiles,12-07-1984,M,3
97338422011,274094,2012-07-15,8,3,3,815,256.725,2701.725,MBR,Electronics,Personal Appliances,18-08-1981,M,1
62335540160,269490,2012-07-15,3,1,1,564,59.22,623.22,MBR,Clothing,Kids,05-01-1973,M,5
5084721998,268548,2012-07-17,2,6,5,308,161.7,1701.7,MBR,Home and kitchen,Furnishing,05-09-1983,M,10
6497005353,272727,2012-07-18,10,5,5,841,441.525,4646.525,MBR,Books,Non-Fiction,20-02-1973,M,3
12066280029,267666,2012-07-19,3,5,5,1328,697.2,7337.2,MBR,Books,Comics,24-12-1992,M,6
16021693493,267633,2012-07-20,9,3,1,1242,130.41,1372.41,MBR,Electronics,Cameras,29-01-1977,M,6
54675274829,272809,2012-07-20,5,3,3,1500,472.5,4972.5,MBR,Electronics,Computers,20-08-1973,M,7
12775695699,273127,2012-07-20,4,4,2,351,73.71,775.71,MBR,Bags,Women,24-07-1975,M,9
54210601238,273894,2012-07-21,11,6,5,1335,700.875,7375.875,MBR,Home and kitchen,Bath,08-11-1990,M,3
56789452515,269914,2012-07-21,4,4,3,1319,415.485,4372.485,MBR,Bags,Women,28-11-1974,M,2
33596985777,272243,2012-07-21,9,3,2,1101,231.21,2433.21,MBR,Electronics,Cameras,20-01-1990,M,4
83756738738,267413,2012-07-21,3,1,2,1015,213.15,2243.15,MBR,Clothing,Kids,21-05-1974,M,4
66726168214,274367,2012-07-21,1,1,2,1049,220.29,2318.29,MBR,Clothing,Women,26-11-1992,M,7
22454524936,270288,2012-07-22,3,5,1,618,64.89,682.89,MBR,Books,Comics,27-06-1992,M,8
21547256353,271245,2012-07-22,2,6,3,-673,211.995,2230.995,MBR,Home and kitchen,Furnishing,11-12-1985,M,4
63759059777,270918,2012-07-22,8,3,3,1234,388.71,4090.71,MBR,Electronics,Personal Appliances,07-09-1986,M,10
84186394176,272255,2012-07-22,10,3,5,976,512.4,5392.4,MBR,Electronics,Audio and video,17-04-1988,M,3
62964633833,269386,2012-07-23,3,1,4,201,84.42,888.42,MBR,Clothing,Kids,21-06-1980,M,5
71692719461,273718,2012-07-23,1,1,4,837,351.54,3699.54,MBR,Clothing,Women,16-06-1984,M,8
46185205166,266854,2012-07-24,5,3,4,112,47.04,495.04,MBR,Electronics,Computers,04-09-1971,M,5
12053190065,266821,2012-07-26,3,2,1,940,98.7,1038.7,MBR,Footwear,Women,27-12-1991,M,5
99321279293,269886,2012-07-26,1,1,2,212,44.52,468.52,MBR,Clothing,Women,17-04-1981,M,7
95632975267,267382,2012-07-27,11,5,1,457,47.985,504.985,MBR,Books,Children,02-04-1986,M,2
86629647128,270362,2012-07-27,4,3,1,1223,128.415,1351.415,MBR,Electronics,Mobiles,01-01-1981,M,6
8127749415,268734,2012-07-28,4,3,2,110,23.1,243.1,MBR,Electronics,Mobiles,13-07-1981,M,4
85851745806,272017,2012-07-29,11,5,4,1122,471.24,4959.24,MBR,Books,Children,22-09-1970,M,8
25473869412,271158,2012-07-30,2,6,3,741,233.415,2456.415,MBR,Home and kitchen,Furnishing,28-03-1989,M,10
85851745806,272017,2012-07-30,11,5,4,-1122,471.24,4959.24,MBR,Books,Children,22-09-1970,M,8
84418223252,267724,2012-07-30,4,4,4,804,337.68,3553.68,MBR,Bags,Women,28-12-1974,M,10
92120635481,271511,2012-07-31,2,6,4,821,344.82,3628.82,MBR,Home and kitchen,Furnishing,23-02-1988,M,8
45449449153,270515,2012-08-01,7,5,3,1360,428.4,4508.4,MBR,Books,Fiction,15-03-1972,M,6
13356480628,271650,2012-08-01,4,2,5,420,220.5,2320.5,MBR,Footwear,Kids,01-04-1990,M,10
54383352519,272536,2012-08-01,4,4,3,1198,377.37,3971.37,MBR,Bags,Women,28-01-1971,M,2
64528964565,271160,2012-08-01,10,6,5,556,291.9,3071.9,MBR,Home and kitchen,Kitchen,07-03-1989,M,1
93476793231,267439,2012-08-01,4,4,1,310,32.55,342.55,MBR,Bags,Women,27-08-1972,M,1
165769899,267450,2012-08-02,4,3,5,753,395.325,4160.325,MBR,Electronics,Mobiles,17-06-1991,M,8
94244547758,273831,2012-08-02,3,5,1,1251,131.355,1382.355,MBR,Books,Comics,05-10-1973,M,5
20602717467,269422,2012-08-03,5,3,1,-1333,139.965,1472.965,MBR,Electronics,Computers,09-01-1989,M,6
89189412150,268359,2012-08-04,4,2,4,1143,480.06,5052.06,MBR,Footwear,Kids,13-04-1982,M,2
21832389093,268399,2012-08-04,3,2,3,383,120.645,1269.645,MBR,Footwear,Women,10-08-1987,M,7
83272135212,269483,2012-08-05,3,2,2,130,27.3,287.3,MBR,Footwear,Women,03-10-1986,M,2
45861554604,270386,2012-08-05,9,3,1,-868,91.14,959.14,MBR,Electronics,Cameras,02-11-1992,M,2
55922263464,275030,2012-08-06,4,4,2,956,200.76,2112.76,MBR,Bags,Women,08-10-1976,M,3
35538797655,268266,2012-08-06,6,5,3,1254,395.01,4157.01,MBR,Books,DIY,19-12-1985,M,7
1131911678,269623,2012-08-06,8,3,1,617,64.785,681.785,MBR,Electronics,Personal Appliances,16-11-1987,M,8
60867940068,271989,2012-08-08,4,2,1,1058,111.09,1169.09,MBR,Footwear,Kids,02-11-1978,M,3
44094519398,268418,2012-08-08,2,6,4,1278,536.76,5648.76,MBR,Home and kitchen,Furnishing,22-02-1984,M,4
86615350894,270003,2012-08-08,10,3,4,430,180.6,1900.6,MBR,Electronics,Audio and video,22-11-1971,M,5
28593294397,270766,2012-08-08,9,3,5,340,178.5,1878.5,MBR,Electronics,Cameras,24-03-1975,M,1
24696214915,272928,2012-08-08,1,4,5,978,513.45,5403.45,MBR,Bags,Men,12-01-1981,M,7
86744931742,270951,2012-08-09,10,5,2,1407,295.47,3109.47,MBR,Books,Non-Fiction,18-05-1975,M,8
76108542776,273662,2012-08-10,1,1,1,1255,131.775,1386.775,MBR,Clothing,Women,12-01-1973,M,10
37469223848,270786,2012-08-11,4,4,3,367,115.605,1216.605,MBR,Bags,Women,20-09-1992,M,10
18791279037,272665,2012-08-11,9,3,2,605,127.05,1337.05,MBR,Electronics,Cameras,22-12-1980,M,3
44420547792,273417,2012-08-11,4,3,2,1386,291.06,3063.06,MBR,Electronics,Mobiles,11-08-1984,M,8
35235470917,274748,2012-08-12,7,5,5,692,363.3,3823.3,MBR,Books,Fiction,22-06-1991,M,1
26058441084,271781,2012-08-12,10,5,5,553,290.325,3055.325,MBR,Books,Non-Fiction,01-08-1987,M,8
79756529471,268337,2012-08-12,4,4,3,71,22.365,235.365,MBR,Bags,Women,08-08-1973,M,10
86599548107,271565,2012-08-13,3,5,4,211,88.62,932.62,MBR,Books,Comics,22-11-1975,M,8
26248796032,273787,2012-08-14,7,5,1,763,80.115,843.115,MBR,Books,Fiction,24-10-1983,M,1
54320077528,268600,2012-08-15,1,2,4,1390,583.8,6143.8,MBR,Footwear,Men,04-12-1980,M,4
77088077845,267538,2012-08-15,8,3,4,1328,557.76,5869.76,MBR,Electronics,Personal Appliances,03-11-1979,M,4
68573993577,268701,2012-08-15,7,5,4,648,272.16,2864.16,MBR,Books,Fiction,22-02-1978,M,5
41589217259,272742,2012-08-16,4,1,2,1260,264.6,2784.6,MBR,Clothing,Men,28-07-1989,M,3
50221143808,268292,2012-08-17,1,2,5,546,286.65,3016.65,MBR,Footwear,Men,06-05-1982,M,7
84822873072,274494,2012-08-17,4,3,1,855,89.775,944.775,MBR,Electronics,Mobiles,21-12-1989,M,9
447697762,270798,2012-08-17,1,1,4,1367,574.14,6042.14,MBR,Clothing,Women,01-06-1975,M,8
1245309100,267358,2012-08-17,12,5,4,210,88.2,928.2,MBR,Books,Academic,22-07-1980,M,2
49840640964,267613,2012-08-18,11,6,4,80,33.6,353.6,MBR,Home and kitchen,Bath,15-09-1970,M,3
23215948865,273997,2012-08-18,4,3,1,792,83.16,875.16,MBR,Electronics,Mobiles,29-07-1971,M,3
63339454211,267386,2012-08-18,3,1,1,1119,117.495,1236.495,MBR,Clothing,Kids,15-05-1970,M,7
68573993577,268701,2012-08-18,7,5,4,-648,272.16,2864.16,MBR,Books,Fiction,22-02-1978,M,5
34071934417,274598,2012-08-19,8,3,4,979,411.18,4327.18,MBR,Electronics,Personal Appliances,19-05-1983,M,10
76350486681,269293,2012-08-20,4,2,4,762,320.04,3368.04,MBR,Footwear,Kids,27-11-1983,M,2
76348621721,274390,2012-08-20,7,5,5,1257,659.925,6944.925,MBR,Books,Fiction,17-11-1981,M,4
14298816917,269213,2012-08-21,4,1,1,1391,146.055,1537.055,MBR,Clothing,Men,20-08-1976,M,3
15733891140,272075,2012-08-21,10,3,2,724,152.04,1600.04,MBR,Electronics,Audio and video,23-02-1977,M,7
50221143808,268292,2012-08-21,1,2,5,-546,286.65,3016.65,MBR,Footwear,Men,06-05-1982,M,7
38149948609,273913,2012-08-22,3,5,4,576,241.92,2545.92,MBR,Books,Comics,27-03-1980,M,5
19312855774,267169,2012-08-22,10,5,2,1015,213.15,2243.15,MBR,Books,Non-Fiction,07-02-1973,M,8
86027796582,269624,2012-08-23,1,2,1,1296,136.08,1432.08,MBR,Footwear,Men,25-09-1988,M,5
73124596403,275052,2012-08-23,10,6,3,455,143.325,1508.325,MBR,Home and kitchen,Kitchen,22-04-1980,M,8
47747209902,270667,2012-08-23,5,3,5,1500,787.5,8287.5,MBR,Electronics,Computers,24-02-1974,M,9
11568545403,273369,2012-08-24,2,6,3,608,191.52,2015.52,MBR,Home and kitchen,Furnishing,01-12-1981,M,4
47261518272,271737,2012-08-25,10,5,5,446,234.15,2464.15,MBR,Books,Non-Fiction,22-12-1985,M,9
55466873730,273247,2012-08-26,11,5,2,998,209.58,2205.58,MBR,Books,Children,04-09-1975,M,4
99604769122,274008,2012-08-27,3,1,3,142,44.73,470.73,MBR,Clothing,Kids,11-05-1971,M,6
88086181738,274278,2012-08-27,3,2,5,71,37.275,392.275,MBR,Footwear,Women,29-03-1981,M,4
12734582770,274367,2012-08-28,6,5,2,797,167.37,1761.37,MBR,Books,DIY,26-11-1992,M,7
44108087215,266878,2012-08-28,9,3,5,1304,684.6,7204.6,MBR,Electronics,Cameras,20-12-1990,M,4
44374436499,268513,2012-08-28,6,5,3,281,88.515,931.515,MBR,Books,DIY,11-01-1977,M,10
40798093279,269182,2012-08-28,3,5,4,1348,566.16,5958.16,MBR,Books,Comics,04-06-1989,M,1
12734582770,274367,2012-08-29,6,5,2,-797,167.37,1761.37,MBR,Books,DIY,26-11-1992,M,7
19201861415,272900,2012-08-29,4,2,2,485,101.85,1071.85,MBR,Footwear,Kids,22-10-1989,M,6
34239069179,267273,2012-08-30,9,3,3,479,150.885,1587.885,MBR,Electronics,Cameras,27-03-1974,M,7
34588082440,270506,2012-08-31,2,6,3,491,154.665,1627.665,MBR,Home and kitchen,Furnishing,05-02-1990,M,5
12133638935,275119,2012-08-31,5,3,2,1030,216.3,2276.3,MBR,Electronics,Computers,13-06-1989,M,1
78186625527,271460,2012-08-31,6,5,4,1146,481.32,5065.32,MBR,Books,DIY,17-04-1982,M,3
96294482446,269802,2012-09-01,8,3,3,474,149.31,1571.31,MBR,Electronics,Personal Appliances,26-05-1981,M,1
16419013281,268807,2012-09-01,11,5,4,328,137.76,1449.76,MBR,Books,Children,05-04-1991,M,7
77334873428,271961,2012-09-02,8,3,1,683,71.715,754.715,MBR,Electronics,Personal Appliances,15-01-1982,M,1
15957151250,270453,2012-09-03,10,6,5,265,139.125,1464.125,MBR,Home and kitchen,Kitchen,29-09-1980,M,5
3733066002,271664,2012-09-03,1,4,4,702,294.84,3102.84,MBR,Bags,Men,25-11-1979,M,7
11318710033,270126,2012-09-04,3,5,1,1009,105.945,1114.945,MBR,Books,Comics,08-04-1978,M,5
23585917290,274656,2012-09-04,6,5,5,319,167.475,1762.475,MBR,Books,DIY,03-02-1987,M,5
78171531263,271614,2012-09-05,4,2,2,1275,267.75,2817.75,MBR,Footwear,Kids,23-06-1989,M,9
71479101845,273325,2012-09-05,1,2,1,1070,112.35,1182.35,MBR,Footwear,Men,01-05-1985,M,4
73463264613,267372,2012-09-06,4,1,4,365,153.3,1613.3,MBR,Clothing,Men,17-09-1978,M,7
9081911031,270619,2012-09-06,12,6,2,351,73.71,775.71,MBR,Home and kitchen,Tools,16-10-1970,M,6
84228260271,270151,2012-09-07,2,6,4,1108,465.36,4897.36,MBR,Home and kitchen,Furnishing,05-06-1979,M,10
82929884844,272807,2012-09-07,10,5,3,245,77.175,812.175,MBR,Books,Non-Fiction,05-05-1982,M,4
80484165153,274194,2012-09-08,3,5,3,1167,367.605,3868.605,MBR,Books,Comics,24-09-1970,M,5
500615534,275116,2012-09-08,12,5,4,848,356.16,3748.16,MBR,Books,Academic,29-06-1970,M,5
99655945717,267361,2012-09-09,3,1,3,1345,423.675,4458.675,MBR,Clothing,Kids,12-04-1987,M,4
28789649321,273332,2012-09-09,2,6,3,1172,369.18,3885.18,MBR,Home and kitchen,Furnishing,14-04-1984,M,6
29952339913,271077,2012-09-09,10,5,2,408,85.68,901.68,MBR,Books,Non-Fiction,15-09-1981,M,7
16748925066,271286,2012-09-09,11,5,4,1212,509.04,5357.04,MBR,Books,Children,10-09-1970,M,1
26167870162,270721,2012-09-09,4,4,2,800,168.0,1768.0,MBR,Bags,Women,20-08-1972,M,1
54636870485,273313,2012-09-10,10,6,3,939,295.785,3112.785,MBR,Home and kitchen,Kitchen,04-01-1977,M,10
44973312033,272219,2012-09-10,4,4,5,87,45.675,480.675,MBR,Bags,Women,19-06-1976,M,3
42183352262,267906,2012-09-11,10,3,4,1387,582.54,6130.54,MBR,Electronics,Audio and video,24-07-1980,M,10
50452849995,274468,2012-09-11,1,4,1,-254,26.67,280.67,MBR,Bags,Men,12-09-1986,M,2
90374941838,273045,2012-09-11,9,3,4,516,216.72,2280.72,MBR,Electronics,Cameras,20-07-1990,M,7
38532459806,275052,2012-09-12,4,4,1,159,16.695,175.695,MBR,Bags,Women,22-04-1980,M,8
32382374672,272773,2012-09-12,11,6,5,89,46.725,491.725,MBR,Home and kitchen,Bath,11-10-1989,M,8
32964520593,274224,2012-09-13,1,4,1,1329,139.545,1468.545,MBR,Bags,Men,03-07-1986,M,3
33435722127,270824,2012-09-13,1,2,4,1163,488.46,5140.46,MBR,Footwear,Men,11-01-1979,M,9
89446987355,267447,2012-09-13,4,4,2,645,135.45,1425.45,MBR,Bags,Women,04-04-1983,M,5
70110040876,270485,2012-09-13,12,6,4,414,173.88,1829.88,MBR,Home and kitchen,Tools,15-12-1987,M,6
18713609155,269055,2012-09-14,8,3,4,828,347.76,3659.76,MBR,Electronics,Personal Appliances,11-11-1977,M,4
11275973455,269774,2012-09-14,11,6,4,1186,498.12,5242.12,MBR,Home and kitchen,Bath,16-11-1975,M,6
89512795170,270170,2012-09-14,1,1,1,1243,130.515,1373.515,MBR,Clothing,Women,17-01-1987,M,3
75891395650,272541,2012-09-14,11,6,3,585,184.275,1939.275,MBR,Home and kitchen,Bath,13-08-1975,M,6
16530045716,274128,2012-09-15,10,3,4,763,320.46,3372.46,MBR,Electronics,Audio and video,10-06-1970,M,10
89200535153,272002,2012-09-15,3,5,4,1320,554.4,5834.4,MBR,Books,Comics,10-05-1975,M,7
25375831292,272772,2012-09-17,3,5,4,303,127.26,1339.26,MBR,Books,Comics,12-05-1989,M,5
99475949169,274845,2012-09-17,1,1,4,496,208.32,2192.32,MBR,Clothing,Women,25-07-1987,M,7
97467262818,270428,2012-09-17,1,1,5,1129,592.725,6237.725,MBR,Clothing,Women,10-03-1987,M,5
89470983560,268450,2012-09-17,11,5,3,717,225.855,2376.855,MBR,Books,Children,06-03-1989,M,3
50591768705,271784,2012-09-18,11,6,2,273,57.33,603.33,MBR,Home and kitchen,Bath,22-08-1971,M,3
90184263273,271992,2012-09-18,3,5,5,1035,543.375,5718.375,MBR,Books,Comics,08-03-1984,M,8
70765700206,267522,2012-09-19,3,1,5,-657,344.925,3629.925,MBR,Clothing,Kids,28-02-1976,M,3
57083772465,271488,2012-09-19,4,1,3,600,189.0,1989.0,MBR,Clothing,Men,12-09-1988,M,5
29920666043,273403,2012-09-19,8,3,2,1026,215.46,2267.46,MBR,Electronics,Personal Appliances,13-01-1974,M,6
36301034859,266991,2012-09-19,7,5,1,936,98.28,1034.28,MBR,Books,Fiction,05-03-1973,M,5
60145502078,273848,2012-09-19,11,5,2,170,35.7,375.7,MBR,Books,Children,16-01-1983,M,2
78049832867,268654,2012-09-19,6,5,5,382,200.55,2110.55,MBR,Books,DIY,26-04-1974,M,9
9898784405,274591,2012-09-20,12,6,2,449,94.29,992.29,MBR,Home and kitchen,Tools,28-10-1978,M,10
89200535153,272002,2012-09-20,3,5,4,-1320,554.4,5834.4,MBR,Books,Comics,10-05-1975,M,7
33435722127,270824,2012-09-20,1,2,4,-1163,488.46,5140.46,MBR,Footwear,Men,11-01-1979,M,9
81709318458,267158,2012-09-22,1,4,2,888,186.48,1962.48,MBR,Bags,Men,14-05-1974,M,5
82324054646,274761,2012-09-23,4,4,3,905,285.075,3000.075,MBR,Bags,Women,04-05-1974,M,8
62590052217,273823,2012-09-24,3,2,2,522,109.62,1153.62,MBR,Footwear,Women,04-09-1973,M,9
73237340662,273825,2012-09-24,3,2,4,510,214.2,2254.2,MBR,Footwear,Women,04-07-1992,M,7
68486172068,274284,2012-09-24,4,3,5,211,110.775,1165.775,MBR,Electronics,Mobiles,05-06-1989,M,4
93438842631,273954,2012-09-25,4,2,1,1385,145.425,1530.425,MBR,Footwear,Kids,22-09-1987,M,5
77018512148,271323,2012-09-25,12,6,1,916,96.18,1012.18,MBR,Home and kitchen,Tools,02-02-1971,M,1
84872416053,274600,2012-09-25,1,2,4,306,128.52,1352.52,MBR,Footwear,Men,10-01-1972,M,1
30715330242,273075,2012-09-26,1,1,2,1107,232.47,2446.47,MBR,Clothing,Women,05-04-1978,M,8
49612567621,268223,2012-09-26,4,2,5,440,231.0,2431.0,MBR,Footwear,Kids,01-08-1986,M,2
2968910640,274107,2012-09-26,1,1,1,609,63.945,672.945,MBR,Clothing,Women,08-08-1992,M,9
81709318458,267158,2012-09-26,1,4,2,-888,186.48,1962.48,MBR,Bags,Men,14-05-1974,M,5
75115112186,269503,2012-09-26,10,3,2,207,43.47,457.47,MBR,Electronics,Audio and video,27-06-1985,M,3
3887652975,267832,2012-09-27,5,3,5,1003,526.575,5541.575,MBR,Electronics,Computers,04-10-1979,M,9
89815668280,272540,2012-09-27,1,4,2,1054,221.34,2329.34,MBR,Bags,Men,04-04-1981,M,4
12844193712,273741,2012-09-28,3,1,4,339,142.38,1498.38,MBR,Clothing,Kids,28-09-1982,M,3
69512752613,267211,2012-09-28,1,2,5,1009,529.725,5574.725,MBR,Footwear,Men,15-01-1988,M,1
98993608579,273548,2012-09-28,10,5,5,1156,606.9,6386.9,MBR,Books,Non-Fiction,12-04-1976,M,7
93438842631,273954,2012-09-29,4,2,1,-1385,145.425,1530.425,MBR,Footwear,Kids,22-09-1987,M,5
44856852006,266929,2012-09-30,11,5,3,1132,356.58,3752.58,MBR,Books,Children,15-01-1970,M,8
70455913517,267180,2012-09-30,4,1,1,136,14.28,150.28,MBR,Clothing,Men,28-09-1982,M,6
15688817187,273237,2012-10-01,12,5,5,947,497.175,5232.175,MBR,Books,Academic,26-08-1972,M,3
62537102818,268018,2012-10-01,4,1,4,1340,562.8,5922.8,MBR,Clothing,Men,23-10-1986,M,8
4807010766,269950,2012-10-01,1,1,5,1137,596.925,6281.925,MBR,Clothing,Women,17-10-1979,M,2
4427690092,272908,2012-10-02,3,1,3,1305,411.075,4326.075,MBR,Clothing,Kids,19-10-1983,M,3
83575059985,271038,2012-10-02,11,5,2,150,31.5,331.5,MBR,Books,Children,06-04-1983,M,10
94511946723,269728,2012-10-02,6,5,2,296,62.16,654.16,MBR,Books,DIY,09-11-1979,M,8
70553588935,271189,2012-10-03,12,5,3,1479,465.885,4902.885,MBR,Books,Academic,13-08-1990,M,9
37050035743,269821,2012-10-03,6,5,5,1322,694.05,7304.05,MBR,Books,DIY,19-06-1983,M,8
5568661436,272528,2012-10-03,8,3,3,1100,346.5,3646.5,MBR,Electronics,Personal Appliances,06-12-1985,M,2
52461972859,271452,2012-10-03,1,4,2,888,186.48,1962.48,MBR,Bags,Men,21-10-1973,M,4
55295817493,270598,2012-10-03,10,5,2,1338,280.98,2956.98,MBR,Books,Non-Fiction,21-06-1974,M,1
90666746065,272186,2012-10-04,5,3,3,263,82.845,871.845,MBR,Electronics,Computers,09-06-1970,M,10
90718014433,270911,2012-10-04,1,2,5,1439,755.475,7950.475,MBR,Footwear,Men,22-05-1970,M,2
40596687610,272981,2012-10-04,11,6,1,237,24.885,261.885,MBR,Home and kitchen,Bath,11-08-1973,M,8
61443800857,267395,2012-10-05,4,3,2,410,86.1,906.1,MBR,Electronics,Mobiles,24-06-1971,M,6
46385401052,273914,2012-10-05,10,6,3,-385,121.275,1276.275,MBR,Home and kitchen,Kitchen,08-06-1978,M,10
65792200723,272549,2012-10-06,10,6,5,200,105.0,1105.0,MBR,Home and kitchen,Kitchen,10-04-1981,M,6
48701834085,268048,2012-10-06,9,3,5,251,131.775,1386.775,MBR,Electronics,Cameras,20-12-1986,M,7
69630618248,272974,2012-10-06,3,2,4,783,328.86,3460.86,MBR,Footwear,Women,16-05-1989,M,2
94289244571,273562,2012-10-07,1,1,1,-418,43.89,461.89,MBR,Clothing,Women,25-02-1991,M,3
37123904014,267097,2012-10-07,10,3,5,1433,752.325,7917.325,MBR,Electronics,Audio and video,05-05-1973,M,2
82596037676,273848,2012-10-08,8,3,4,434,182.28,1918.28,MBR,Electronics,Personal Appliances,16-01-1983,M,2
30135128450,272086,2012-10-08,10,6,1,663,69.615,732.615,MBR,Home and kitchen,Kitchen,04-06-1989,M,4
50237519418,271023,2012-10-09,1,4,2,1036,217.56,2289.56,MBR,Bags,Men,20-12-1991,M,10
92421744558,272187,2012-10-10,6,5,1,329,34.545,363.545,MBR,Books,DIY,14-05-1975,M,10
62569973226,273317,2012-10-10,1,2,3,680,214.2,2254.2,MBR,Footwear,Men,04-01-1985,M,3
91693081963,270480,2012-10-10,3,2,2,1441,302.61,3184.61,MBR,Footwear,Women,15-03-1979,M,5
98655721375,271965,2012-10-11,4,2,5,128,67.2,707.2,MBR,Footwear,Kids,06-09-1972,M,4
40018338406,273522,2012-10-11,8,3,2,1225,257.25,2707.25,MBR,Electronics,Personal Appliances,08-03-1981,M,2
84678306399,271764,2012-10-12,3,1,1,440,46.2,486.2,MBR,Clothing,Kids,29-08-1986,M,7
71611533739,270965,2012-10-12,12,5,2,1217,255.57,2689.57,MBR,Books,Academic,25-02-1972,M,2
50883378535,269925,2012-10-12,12,5,3,681,214.515,2257.515,MBR,Books,Academic,07-05-1974,M,5
31059016475,271712,2012-10-13,1,1,3,626,197.19,2075.19,MBR,Clothing,Women,06-03-1992,M,2
44718128135,270349,2012-10-13,4,4,3,1417,446.355,4697.355,MBR,Bags,Women,07-03-1982,M,2
94725024895,268634,2012-10-13,6,5,4,1257,527.94,5555.94,MBR,Books,DIY,05-07-1988,M,2
76108542776,273662,2012-10-13,1,1,1,-1255,131.775,1386.775,MBR,Clothing,Women,12-01-1973,M,10
88672510797,274093,2012-10-14,4,2,5,-1378,723.45,7613.45,MBR,Footwear,Kids,21-08-1972,M,2
54656841370,270407,2012-10-14,5,3,1,527,55.335,582.335,MBR,Electronics,Computers,29-12-1989,M,6
56844530655,268408,2012-10-14,1,2,5,1175,616.875,6491.875,MBR,Footwear,Men,02-01-1970,M,4
56702946263,269546,2012-10-15,12,5,2,1446,303.66,3195.66,MBR,Books,Academic,28-11-1973,M,3
92487371579,269058,2012-10-15,10,6,1,82,8.61,90.61,MBR,Home and kitchen,Kitchen,29-07-1971,M,8
25622710837,274284,2012-10-15,3,5,2,1362,286.02,3010.02,MBR,Books,Comics,05-06-1989,M,4
43393564750,272919,2012-10-16,4,1,3,217,68.355,719.355,MBR,Clothing,Men,12-01-1975,M,7
61224229845,267295,2012-10-16,4,2,1,1115,117.075,1232.075,MBR,Footwear,Kids,19-01-1988,M,9
50672237319,274748,2012-10-18,4,3,1,93,9.765,102.765,MBR,Electronics,Mobiles,22-06-1991,M,1
3131922819,269351,2012-10-18,1,1,3,815,256.725,2701.725,MBR,Clothing,Women,13-09-1982,M,4
36733514042,269052,2012-10-19,3,2,3,844,265.86,2797.86,MBR,Footwear,Women,08-04-1985,M,9
43286387784,269155,2012-10-19,5,3,5,1157,607.425,6392.425,MBR,Electronics,Computers,28-01-1992,M,6
75606758393,274044,2012-10-20,9,3,1,1185,124.425,1309.425,MBR,Electronics,Cameras,02-10-1986,M,2
69540827894,272902,2012-10-21,1,1,4,288,120.96,1272.96,MBR,Clothing,Women,16-08-1986,M,9
55135390765,271260,2012-10-21,11,6,5,438,229.95,2419.95,MBR,Home and kitchen,Bath,07-02-1989,M,7
99834290885,272654,2012-10-22,7,5,5,369,193.725,2038.725,MBR,Books,Fiction,01-09-1987,M,6
85356038550,269911,2012-10-23,11,6,4,1325,556.5,5856.5,MBR,Home and kitchen,Bath,12-08-1991,M,8
50672237319,274748,2012-10-23,4,3,1,-93,9.765,102.765,MBR,Electronics,Mobiles,22-06-1991,M,1
21737622909,270742,2012-10-25,1,4,2,1383,290.43,3056.43,MBR,Bags,Men,03-07-1986,M,4
93494920882,274896,2012-10-25,9,3,2,191,40.11,422.11,MBR,Electronics,Cameras,01-07-1975,M,4
3414911246,269120,2012-10-25,11,6,1,111,11.655,122.655,MBR,Home and kitchen,Bath,24-02-1980,M,8
33256662579,269629,2012-10-27,1,2,1,395,41.475,436.475,MBR,Footwear,Men,05-10-1972,M,6
2341177541,270572,2012-10-27,4,3,1,252,26.46,278.46,MBR,Electronics,Mobiles,24-10-1984,M,4
8910771388,267024,2012-10-27,4,1,1,849,89.145,938.145,MBR,Clothing,Men,13-12-1989,M,10
4240549605,273662,2012-10-27,10,6,3,182,57.33,603.33,MBR,Home and kitchen,Kitchen,12-01-1973,M,10
74756660938,273575,2012-10-27,1,1,1,677,71.085,748.085,MBR,Clothing,Women,27-07-1970,M,1
29720005235,273575,2012-10-27,5,3,1,675,70.875,745.875,MBR,Electronics,Computers,27-07-1970,M,1
33256662579,269629,2012-10-28,1,2,1,-395,41.475,436.475,MBR,Footwear,Men,05-10-1972,M,6
13855855134,270560,2012-10-28,5,3,1,878,92.19,970.19,MBR,Electronics,Computers,13-05-1986,M,10
80137282287,269807,2012-10-28,7,5,2,741,155.61,1637.61,MBR,Books,Fiction,01-01-1983,M,3
82361501265,268765,2012-10-29,4,3,5,1034,542.85,5712.85,MBR,Electronics,Mobiles,06-02-1987,M,8
40645104883,269680,2012-10-29,11,5,1,1077,113.085,1190.085,MBR,Books,Children,10-07-1984,M,10
58669042652,271816,2012-10-29,10,3,4,420,176.4,1856.4,MBR,Electronics,Audio and video,24-09-1986,M,6
58669042652,271816,2012-10-30,10,3,4,-420,176.4,1856.4,MBR,Electronics,Audio and video,24-09-1986,M,6
