cust_id,DOB,Gender,city_code,cluster,recency,frequency,monetary,R,F,M,Avg_M
268718,28-10-1979,M,6,2,458,3,3896.23,3,2,1,8562.528684210523
275220,28-10-1979,F,10,5,519,3,8078.66,2,2,2,8535.667553763442
271793,02-11-1979,M,2,4,341,7,22507.74,4,4,4,19173.63854545453
268001,02-11-1979,F,10,2,1104,6,14247.87,1,4,3,18241.637869565224
267538,03-11-1979,M,4,4,513,8,19389.44,2,4,4,18373.700098684218
269695,04-11-1979,M,9,2,904,2,6762.6,1,1,2,4086.0280243161073
274160,05-11-1979,M,7,1,491,2,1301.69,2,1,1,4827.6917469879545
268876,08-11-1979,F,7,1,447,5,17306.51,3,3,4,12421.787426829273
269728,09-11-1979,M,8,5,792,5,6496.3,1,3,2,11626.62583333333
271666,10-11-1979,M,4,1,793,2,1404.45,1,1,1,4086.0280243161073
267760,12-11-1979,F,9,0,420,6,16162.83,3,4,4,18339.582083333327
267307,14-11-1979,F,1,1,381,4,12446.72,3,2,3,8562.528684210523
274462,14-11-1979,M,5,3,404,10,25596.22,3,4,4,18339.582083333327
272274,18-11-1979,F,7,3,361,6,6951.55,4,4,2,19173.63854545453
269024,21-11-1979,F,8,2,498,4,19146.33,2,2,4,8535.667553763442
274808,22-11-1979,F,7,5,374,4,8421.2,3,3,2,12421.787426829273
268834,23-11-1979,F,7,2,869,6,21402.74,1,4,4,18241.637869565224
269792,24-11-1979,F,10,1,779,4,6797.96,1,2,2,8349.663481675392
271987,24-11-1979,M,2,5,796,5,13915.26,1,3,3,11626.62583333333
267286,24-11-1979,M,1,0,364,7,16109.79,4,4,4,19173.63854545453
272704,25-11-1979,F,6,0,446,6,20625.93,3,4,4,18339.582083333327
271706,25-11-1979,F,3,1,730,1,2479.62,1,1,1,4086.0280243161073
271664,25-11-1979,M,7,1,2,5,13204.75,4,3,3,12006.586156914895
269014,27-11-1979,F,3,0,285,5,10259.92,4,3,3,12006.586156914895
271322,27-11-1979,F,7,4,287,5,14208.09,4,3,3,12006.586156914895
270078,29-11-1979,M,4,1,744,3,14211.41,1,2,3,8349.663481675392
273251,29-11-1979,M,2,4,314,6,17622.54,4,4,4,19173.63854545453
274942,03-12-1979,M,3,1,949,3,10061.02,1,2,3,8349.663481675392
268183,04-12-1979,M,9,5,470,2,4945.98,3,1,1,5046.3047916666665
267068,04-12-1979,M,6,3,580,6,18683.34,2,4,4,18373.700098684218
273659,04-12-1979,F,4,1,336,3,7381.4,4,2,2,8625.839160714288
272426,07-12-1979,F,9,1,506,3,9089.73,2,2,2,8535.667553763442
271442,12-12-1979,M,5,1,569,1,1701.7,2,1,1,4827.6917469879545
271169,12-12-1979,M,8,2,347,6,18192.72,4,4,4,19173.63854545453
273381,15-12-1979,M,4,3,604,6,15556.19,2,4,4,18373.700098684218
269879,17-12-1979,M,2,2,449,7,23929.88,3,4,4,18339.582083333327
273482,18-12-1979,M,2,3,635,5,24249.22,2,3,4,12204.505801630432
272584,20-12-1979,M,2,0,344,5,14139.58,4,3,3,12006.586156914895
270675,20-12-1979,F,2,2,710,6,17802.65,1,4,4,18241.637869565224
268717,21-12-1979,F,5,2,901,4,4105.08,1,2,1,8349.663481675392
269368,22-12-1979,F,9,1,363,3,9964.89,4,2,3,8625.839160714288
271619,23-12-1979,M,10,2,547,2,3049.8,2,1,1,4827.6917469879545
270525,24-12-1979,M,5,4,482,3,8831.16,2,2,2,8535.667553763442
268793,28-12-1979,M,9,1,719,5,9170.4,1,3,2,11626.62583333333
270584,28-12-1979,F,9,2,656,5,14382.68,2,3,3,12204.505801630432
269750,28-12-1979,F,4,2,607,3,11091.99,2,2,3,8535.667553763442
272430,01-01-1980,F,6,0,721,2,3274.11,1,1,1,4086.0280243161073
271648,01-01-1980,F,1,3,316,4,10304.12,4,3,3,12006.586156914895
270004,01-01-1980,M,7,1,482,4,7389.14,2,2,2,8535.667553763442
267015,02-01-1980,M,7,0,528,3,10263.24,2,1,3,4827.6917469879545
270553,04-01-1980,M,4,1,720,4,12247.82,1,3,3,11626.62583333333
267667,05-01-1980,M,6,3,93,5,13584.87,4,3,3,12006.586156914895
269709,08-01-1980,M,7,3,479,3,13446.75,3,2,3,8562.528684210523
271367,09-01-1980,F,9,0,304,4,9171.5,4,3,2,12006.586156914895
272373,10-01-1980,F,5,0,351,6,15139.6,4,4,3,19173.63854545453
271221,11-01-1980,M,8,1,639,1,4684.1,2,1,1,4827.6917469879545
272152,13-01-1980,M,8,1,498,3,6370.33,2,2,2,8535.667553763442
270692,13-01-1980,M,10,4,613,4,17991.61,2,3,4,12204.505801630432
268379,15-01-1980,M,9,5,448,6,13295.36,3,4,3,18339.582083333327
269841,16-01-1980,F,3,1,310,2,4110.6,4,1,1,4952.719853801169
273031,17-01-1980,F,8,0,367,3,7279.74,4,2,2,8625.839160714288
272121,19-01-1980,F,10,2,1168,2,8439.99,1,1,2,4086.0280243161073
269457,20-01-1980,M,1,1,478,3,7480.85,3,2,2,8562.528684210523
273085,22-01-1980,M,7,1,494,3,11708.58,2,2,3,8535.667553763442
267475,24-01-1980,M,3,5,608,3,8918.45,2,1,2,4827.6917469879545
268297,25-01-1980,F,2,5,550,4,8268.72,2,2,2,8535.667553763442
270326,27-01-1980,F,7,0,517,4,11784.83,2,2,3,8535.667553763442
270406,04-02-1980,F,6,3,379,7,18547.42,3,4,4,18339.582083333327
272292,05-02-1980,M,4,1,246,5,6284.13,4,3,2,12006.586156914895
270540,06-02-1980,F,1,3,551,9,17383.86,2,4,4,18373.700098684218
266966,07-02-1980,F,3,2,93,10,27777.49,4,4,4,19173.63854545453
273842,08-02-1980,F,10,4,774,2,9498.58,1,1,2,4086.0280243161073
270297,09-02-1980,F,6,1,1190,2,2811.12,1,1,1,4086.0280243161073
271832,13-02-1980,F,9,5,639,4,15240.16,2,3,4,12204.505801630432
267786,13-02-1980,M,8,3,340,5,13983.77,4,3,3,12006.586156914895
271820,14-02-1980,M,3,1,781,3,11382.6,1,2,3,8349.663481675392
272388,17-02-1980,F,8,0,1051,2,2741.51,1,1,1,4086.0280243161073
271297,17-02-1980,M,10,0,291,5,14674.4,4,3,3,12006.586156914895
271753,17-02-1980,M,6,5,1170,1,1991.21,1,1,1,4086.0280243161073
272865,20-02-1980,F,2,3,1103,1,5541.57,1,1,1,4086.0280243161073
269493,20-02-1980,F,4,1,1026,2,3270.8,1,1,1,4086.0280243161073
268467,20-02-1980,M,1,2,315,7,13421.33,4,4,3,19173.63854545453
271102,23-02-1980,M,3,1,746,4,12097.54,1,3,3,11626.62583333333
269120,24-02-1980,M,8,1,581,5,5484.11,2,3,1,12204.505801630432
268281,26-02-1980,F,3,1,783,1,396.69,1,1,1,4086.0280243161073
266809,26-02-1980,F,3,0,505,5,14995.95,2,3,3,12204.505801630432
273668,28-02-1980,F,9,1,444,2,1355.84,3,1,1,5046.3047916666665
273759,03-03-1980,M,3,1,1248,1,1365.78,1,1,1,4086.0280243161073
274864,04-03-1980,M,7,1,517,2,5969.21,2,1,2,4827.6917469879545
270270,05-03-1980,M,1,4,1190,4,16601.52,1,2,4,8349.663481675392
273103,05-03-1980,M,2,2,471,5,15684.37,3,3,4,12421.787426829273
270356,06-03-1980,M,10,5,536,3,9509.63,2,2,2,8535.667553763442
268491,07-03-1980,F,2,1,1140,1,2380.17,1,1,1,4086.0280243161073
273839,08-03-1980,M,9,5,474,7,10408.0,3,4,3,18339.582083333327
269852,10-03-1980,F,7,1,830,5,12926.29,1,3,3,11626.62583333333
271806,10-03-1980,F,10,5,538,6,13776.03,2,4,3,18373.700098684218
268887,10-03-1980,F,7,5,342,3,10016.83,4,2,3,8625.839160714288
269094,11-03-1980,M,7,3,444,5,4852.05,3,3,1,12421.787426829273
273270,11-03-1980,M,9,4,385,7,12311.91,3,4,3,18339.582083333327
267492,15-03-1980,F,9,4,577,2,10729.55,2,1,3,4827.6917469879545
274119,15-03-1980,M,10,3,347,7,21255.78,4,4,4,19173.63854545453
273307,16-03-1980,F,6,3,530,4,15552.88,2,3,4,12204.505801630432
273555,17-03-1980,M,7,5,547,6,10398.05,2,4,3,18373.700098684218
271017,18-03-1980,M,4,0,373,2,8286.4,3,1,2,5046.3047916666665
271281,18-03-1980,F,10,3,318,5,4372.49,4,3,1,12006.586156914895
269305,19-03-1980,M,8,2,386,3,9047.74,3,2,2,8562.528684210523
268674,19-03-1980,F,1,3,830,4,17350.71,1,2,4,8349.663481675392
274542,20-03-1980,F,6,4,396,7,24155.3,3,4,4,18339.582083333327
269979,21-03-1980,M,8,4,379,6,23862.47,3,4,4,18339.582083333327
273309,23-03-1980,F,6,4,320,2,10041.14,4,1,3,4952.719853801169
272659,25-03-1980,M,7,5,313,4,11658.85,4,3,3,12006.586156914895
271384,25-03-1980,M,9,1,62,5,15509.78,4,3,4,12006.586156914895
273913,27-03-1980,M,5,1,313,9,29299.08,4,4,4,19173.63854545453
271660,28-03-1980,F,4,0,994,5,11616.87,1,3,3,11626.62583333333
268781,28-03-1980,M,5,5,397,3,16354.0,3,2,4,8562.528684210523
269089,29-03-1980,M,3,1,513,3,4502.88,2,2,1,8535.667553763442
275093,02-04-1980,F,6,1,437,3,5858.71,3,2,2,8562.528684210523
274596,02-04-1980,M,2,0,358,3,10100.81,4,2,3,8625.839160714288
268497,04-04-1980,F,3,1,155,4,10673.19,4,2,3,8625.839160714288
269978,10-04-1980,M,8,2,363,2,1878.5,4,1,1,4952.719853801169
271411,12-04-1980,F,4,1,597,1,3547.05,2,1,1,4827.6917469879545
275035,12-04-1980,M,9,5,597,3,4239.89,2,2,1,8535.667553763442
273951,13-04-1980,M,8,1,759,4,5058.69,1,3,1,11626.62583333333
267835,15-04-1980,M,2,5,428,3,7889.7,3,2,2,8562.528684210523
269046,16-04-1980,M,4,5,886,3,5037.7,1,2,1,8349.663481675392
274181,19-04-1980,M,5,1,431,4,7451.01,3,3,2,12421.787426829273
269367,20-04-1980,M,4,3,632,6,13658.91,2,4,3,18373.700098684218
266950,20-04-1980,M,6,2,427,6,18402.67,3,3,4,12421.787426829273
267460,20-04-1980,F,5,5,345,2,4117.23,4,1,1,4952.719853801169
274811,20-04-1980,F,1,0,276,6,23784.02,4,4,4,19173.63854545453
266904,21-04-1980,F,9,5,953,6,15167.23,1,3,3,11626.62583333333
275052,22-04-1980,M,8,3,766,5,5824.45,1,3,2,11626.62583333333
267685,23-04-1980,M,7,1,347,1,1428.77,4,1,1,4952.719853801169
272456,24-04-1980,M,10,3,320,7,8300.76,4,4,2,19173.63854545453
272128,24-04-1980,F,7,4,538,6,11968.25,2,4,3,18373.700098684218
273969,24-04-1980,M,9,2,626,3,10456.61,2,2,3,8535.667553763442
273570,25-04-1980,M,5,5,155,4,9741.68,4,3,3,12006.586156914895
274621,26-04-1980,F,3,3,313,4,7702.95,4,3,2,12006.586156914895
273155,28-04-1980,F,8,1,384,6,8167.06,3,4,2,18339.582083333327
271912,01-05-1980,M,10,1,291,1,3177.98,4,1,1,4952.719853801169
271867,05-05-1980,F,8,1,422,4,17050.15,3,3,4,12421.787426829273
274099,05-05-1980,F,4,5,93,6,8262.08,4,4,2,19173.63854545453
269812,06-05-1980,M,4,0,1130,2,6734.98,1,1,2,4086.0280243161073
269275,07-05-1980,M,3,1,292,4,6926.14,4,2,2,8625.839160714288
271457,07-05-1980,M,8,1,602,2,8824.53,2,1,2,4827.6917469879545
267317,08-05-1980,M,7,2,759,3,11974.89,1,1,3,4086.0280243161073
269019,09-05-1980,F,5,1,289,6,7228.91,4,4,2,19173.63854545453
274909,09-05-1980,F,6,3,541,4,6802.38,2,3,2,12204.505801630432
275157,10-05-1980,M,3,0,2,4,9154.92,4,3,2,12006.586156914895
268524,12-05-1980,F,7,1,658,2,2408.9,2,1,1,4827.6917469879545
271834,12-05-1980,M,9,3,413,11,48425.52,3,4,4,18339.582083333327
275142,13-05-1980,M,3,5,540,2,3049.8,2,1,1,4827.6917469879545
268240,15-05-1980,F,1,1,425,2,3773.57,3,1,1,5046.3047916666665
274521,16-05-1980,M,8,0,93,5,13181.55,4,3,3,12006.586156914895
269653,17-05-1980,M,7,1,636,1,3187.93,2,1,1,4827.6917469879545
271406,19-05-1980,F,4,3,155,8,12736.23,4,4,3,19173.63854545453
268774,21-05-1980,F,2,0,286,2,1632.09,4,1,1,4952.719853801169
273980,24-05-1980,M,5,1,486,2,6660.94,2,1,2,4827.6917469879545
272838,26-05-1980,M,9,0,774,1,4601.22,1,1,1,4086.0280243161073
275224,26-05-1980,M,4,3,364,7,13063.31,4,4,3,19173.63854545453
275092,29-05-1980,F,9,3,246,6,15767.25,4,4,4,19173.63854545453
268268,29-05-1980,F,9,4,342,6,14162.78,4,4,3,19173.63854545453
268028,03-06-1980,M,7,2,1210,2,6718.4,1,1,2,4086.0280243161073
271907,05-06-1980,F,1,0,723,6,15724.15,1,4,4,18241.637869565224
272954,05-06-1980,F,3,0,449,4,14732.97,3,3,3,12421.787426829273
272986,06-06-1980,F,10,1,1132,1,2469.68,1,1,1,4086.0280243161073
271266,07-06-1980,F,4,0,314,4,10305.23,4,3,3,12006.586156914895
267652,08-06-1980,F,6,1,432,7,10647.78,3,4,3,18339.582083333327
268149,10-06-1980,M,3,0,421,3,4523.87,3,2,1,8562.528684210523
271256,12-06-1980,M,9,1,401,1,1540.37,3,1,1,5046.3047916666665
274422,12-06-1980,F,3,5,526,5,21252.47,2,3,4,12204.505801630432
269424,15-06-1980,F,10,0,372,3,5890.76,3,2,2,8562.528684210523
273821,19-06-1980,F,10,0,515,5,10434.51,2,3,3,12204.505801630432
270628,19-06-1980,M,2,1,185,2,7868.7,4,1,2,4952.719853801169
274389,19-06-1980,M,9,0,750,5,14327.43,1,3,3,11626.62583333333
274685,20-06-1980,M,2,2,385,4,9927.32,3,3,3,12421.787426829273
275170,20-06-1980,F,3,2,391,6,18177.25,3,4,4,18339.582083333327
274964,20-06-1980,F,8,1,666,2,6285.24,2,1,2,4827.6917469879545
269386,21-06-1980,M,5,0,642,3,3614.45,2,2,1,8535.667553763442
269363,22-06-1980,F,1,3,2,5,10215.73,4,3,3,12006.586156914895
268138,23-06-1980,M,3,0,288,7,22459.12,4,4,4,19173.63854545453
274654,23-06-1980,F,2,2,699,3,9323.99,1,2,2,8349.663481675392
272494,26-06-1980,M,7,1,431,7,22404.98,3,4,4,18339.582083333327
269101,27-06-1980,M,7,2,287,4,23314.4,4,2,4,8625.839160714288
271618,28-06-1980,M,9,1,462,3,6494.09,3,2,2,8562.528684210523
270710,28-06-1980,F,6,1,360,6,15205.91,4,4,4,19173.63854545453
273905,29-06-1980,F,5,1,395,4,8757.12,3,3,2,12421.787426829273
267012,29-06-1980,M,2,1,771,1,3673.02,1,1,1,4086.0280243161073
267090,01-07-1980,F,6,1,339,2,6617.84,4,1,2,4952.719853801169
274259,03-07-1980,M,9,5,371,3,11274.32,3,2,3,8562.528684210523
271797,03-07-1980,F,2,3,709,11,39433.03,1,4,4,18241.637869565224
270994,05-07-1980,M,6,1,539,2,5845.45,2,1,2,4827.6917469879545
273452,07-07-1980,F,9,5,641,5,12704.18,2,3,3,12204.505801630432
274112,07-07-1980,M,9,0,356,3,4974.71,4,2,1,8625.839160714288
269327,07-07-1980,F,9,1,549,6,12117.43,2,4,3,18373.700098684218
268146,10-07-1980,M,4,4,350,2,8441.1,4,1,2,4952.719853801169
270375,11-07-1980,M,5,4,92,7,16947.38,4,4,4,19173.63854545453
270905,11-07-1980,F,5,5,427,6,15595.97,3,4,4,18339.582083333327
273780,13-07-1980,M,2,3,351,8,27368.64,4,4,4,19173.63854545453
269377,13-07-1980,M,7,2,747,6,8747.18,1,4,2,18241.637869565224
272437,13-07-1980,M,6,1,341,4,12008.03,4,3,3,12006.586156914895
268304,15-07-1980,F,10,5,673,3,8129.49,2,2,2,8535.667553763442
268291,16-07-1980,F,6,1,697,1,1016.6,1,1,1,4086.0280243161073
273195,17-07-1980,F,7,1,802,3,4970.29,1,2,1,8349.663481675392
268934,18-07-1980,F,7,0,286,11,36333.5,4,4,4,19173.63854545453
272695,20-07-1980,M,1,1,1007,1,371.28,1,1,1,4086.0280243161073
274381,21-07-1980,M,8,1,906,1,388.96,1,1,1,4086.0280243161073
267358,22-07-1980,M,2,3,440,6,15805.92,3,4,4,18339.582083333327
271663,23-07-1980,F,7,1,418,3,4989.07,3,2,1,8562.528684210523
273768,23-07-1980,F,9,5,377,4,11957.2,3,3,3,12421.787426829273
267906,24-07-1980,M,10,3,427,5,17918.68,3,3,4,12421.787426829273
274625,28-07-1980,M,1,0,761,4,13336.25,1,3,3,11626.62583333333
273214,01-08-1980,M,3,1,459,4,7239.96,3,3,2,12421.787426829273
273867,05-08-1980,M,1,1,824,1,243.1,1,1,1,4086.0280243161073
270298,08-08-1980,F,7,0,591,7,20578.42,2,4,4,18373.700098684218
269372,12-08-1980,M,6,0,317,5,13758.35,4,3,3,12006.586156914895
272354,14-08-1980,M,10,0,488,10,33954.44,2,4,4,18373.700098684218
274583,15-08-1980,F,5,0,398,4,8236.67,3,3,2,12421.787426829273
271337,17-08-1980,M,1,1,1050,3,6975.86,1,2,2,8349.663481675392
273603,18-08-1980,F,9,1,365,2,13604.76,4,1,3,4952.719853801169
269597,18-08-1980,M,1,1,549,3,5227.76,2,2,1,8535.667553763442
271844,19-08-1980,F,8,2,408,1,1651.97,3,1,1,5046.3047916666665
269069,20-08-1980,F,9,1,2,3,4540.44,4,2,1,8625.839160714288
271202,22-08-1980,M,5,3,1116,4,7314.0,1,3,2,11626.62583333333
267691,22-08-1980,F,7,4,738,4,10759.39,1,2,3,8349.663481675392
270954,24-08-1980,M,4,0,704,2,3538.21,1,1,1,4086.0280243161073
267574,27-08-1980,M,9,5,606,4,3275.22,2,2,1,8535.667553763442
273404,27-08-1980,F,9,3,572,6,6255.4,2,4,2,18373.700098684218
273296,27-08-1980,F,2,5,370,3,9841.13,3,2,3,8562.528684210523
274641,02-09-1980,M,4,3,423,5,19791.65,3,3,4,12421.787426829273
274023,04-09-1980,M,10,0,472,5,11220.17,3,3,3,12421.787426829273
273140,13-09-1980,F,2,0,123,9,35861.67,4,4,4,19173.63854545453
273311,15-09-1980,F,9,5,730,3,8044.4,1,2,2,8349.663481675392
274638,15-09-1980,F,7,5,322,7,18814.83,4,4,4,19173.63854545453
272424,15-09-1980,F,2,0,513,4,23087.87,2,3,4,12204.505801630432
275057,17-09-1980,M,7,1,632,4,5573.62,2,3,2,12204.505801630432
274258,22-09-1980,F,8,1,359,2,1751.43,4,1,1,4952.719853801169
272471,23-09-1980,M,8,1,955,3,8441.1,1,2,2,8349.663481675392
270978,24-09-1980,M,2,3,703,5,14297.59,1,3,3,11626.62583333333
272921,25-09-1980,M,3,5,504,3,15421.38,2,2,4,8535.667553763442
270453,29-09-1980,M,5,4,667,8,18286.65,2,4,4,18373.700098684218
274277,01-10-1980,F,1,1,316,2,3047.59,4,1,1,4952.719853801169
271315,02-10-1980,M,10,1,545,4,11549.46,2,3,3,12204.505801630432
270961,07-10-1980,M,9,1,1235,1,1595.62,1,1,1,4086.0280243161073
275047,07-10-1980,M,4,5,939,1,5298.48,1,1,1,4086.0280243161073
273179,09-10-1980,F,1,1,599,2,6687.46,2,1,2,4827.6917469879545
273116,13-10-1980,M,5,1,1195,1,3257.54,1,1,1,4086.0280243161073
268143,14-10-1980,M,8,1,451,4,4144.86,3,2,1,8562.528684210523
267083,15-10-1980,F,3,0,877,2,8601.32,1,1,2,4086.0280243161073
267960,16-10-1980,F,10,2,483,6,14334.06,2,4,3,18373.700098684218
267918,17-10-1980,M,6,5,581,6,11353.88,2,4,3,18373.700098684218
269645,19-10-1980,F,5,3,620,9,24531.0,2,4,4,18373.700098684218
267364,21-10-1980,M,8,0,415,4,20831.46,3,2,4,8562.528684210523
268162,22-10-1980,M,9,1,1024,1,5741.58,1,1,2,4086.0280243161073
272598,26-10-1980,F,7,3,336,5,14298.7,4,3,3,12006.586156914895
273437,26-10-1980,M,10,4,458,3,9441.12,3,2,2,8562.528684210523
273414,26-10-1980,M,3,3,475,6,12267.71,3,4,3,18339.582083333327
272077,28-10-1980,M,5,3,63,4,11894.22,4,3,3,12006.586156914895
266817,28-10-1980,F,5,0,741,3,3102.84,1,1,1,4086.0280243161073
267251,29-10-1980,F,1,5,545,5,13215.8,2,3,3,12204.505801630432
269857,01-11-1980,M,10,1,417,2,2555.86,3,1,1,5046.3047916666665
271039,04-11-1980,M,3,1,548,6,22349.73,2,4,4,18373.700098684218
274792,06-11-1980,F,6,0,124,5,13736.25,4,3,3,12006.586156914895
268858,14-11-1980,F,1,3,444,7,18298.8,3,4,4,18339.582083333327
271705,15-11-1980,M,10,5,435,4,6301.82,3,3,2,12421.787426829273
269267,16-11-1980,M,7,1,502,5,15450.11,2,3,4,12204.505801630432
268170,16-11-1980,M,5,1,386,1,2784.6,3,1,1,5046.3047916666665
269767,19-11-1980,F,2,2,483,6,17866.74,2,4,4,18373.700098684218
266867,24-11-1980,F,9,1,618,4,11668.8,2,2,3,8535.667553763442
270807,25-11-1980,M,9,3,945,3,13430.17,1,2,3,8349.663481675392
273897,27-11-1980,M,7,3,1065,3,7018.96,1,2,2,8349.663481675392
274722,27-11-1980,M,7,5,371,5,26687.96,3,3,4,12421.787426829273
269518,28-11-1980,M,2,1,337,5,10959.39,4,3,3,12006.586156914895
269390,28-11-1980,M,3,5,598,5,23601.7,2,3,4,12204.505801630432
273032,02-12-1980,M,5,1,666,5,12205.83,2,3,3,12204.505801630432
270039,03-12-1980,M,3,1,617,4,17064.51,2,2,4,8535.667553763442
271824,03-12-1980,M,5,1,461,4,4456.47,3,3,1,12421.787426829273
268600,04-12-1980,M,4,5,761,5,14647.88,1,3,3,11626.62583333333
270061,04-12-1980,M,4,1,442,3,6905.15,3,2,2,8562.528684210523
271381,04-12-1980,M,6,1,311,8,22526.53,4,4,4,19173.63854545453
271948,06-12-1980,F,5,1,611,2,2226.57,2,1,1,4827.6917469879545
273574,07-12-1980,F,1,1,394,6,12349.48,3,4,3,18339.582083333327
272317,08-12-1980,M,10,2,216,8,26129.94,4,4,4,19173.63854545453
273485,09-12-1980,M,9,1,850,1,544.76,1,1,1,4086.0280243161073
269394,09-12-1980,M,4,5,387,4,11898.64,3,2,3,8562.528684210523
270801,11-12-1980,F,9,2,413,4,7936.11,3,3,2,12421.787426829273
269501,12-12-1980,M,2,4,405,6,21959.67,3,4,4,18339.582083333327
270403,12-12-1980,M,5,5,366,2,3502.85,4,1,1,4952.719853801169
267930,12-12-1980,M,7,1,862,3,9353.83,1,2,2,8349.663481675392
269864,14-12-1980,M,5,0,557,7,15488.79,2,4,4,18373.700098684218
271461,16-12-1980,M,5,1,345,7,19920.94,4,4,4,19173.63854545453
270055,16-12-1980,M,4,1,523,6,17864.53,2,4,4,18373.700098684218
271120,18-12-1980,F,10,1,356,5,14914.18,4,3,3,12006.586156914895
267285,19-12-1980,M,10,5,488,2,3273.01,2,1,1,4827.6917469879545
270282,20-12-1980,F,3,1,472,4,14949.55,3,2,3,8562.528684210523
268211,20-12-1980,F,9,2,309,6,26603.98,4,4,4,19173.63854545453
272665,22-12-1980,M,3,3,411,5,9016.8,3,3,2,12421.787426829273
269460,27-12-1980,M,9,5,445,4,13820.24,3,2,3,8562.528684210523
269355,28-12-1980,F,10,2,338,6,18324.22,4,4,4,19173.63854545453
275188,29-12-1980,F,4,5,342,6,9307.42,4,4,2,19173.63854545453
270362,01-01-1981,M,6,0,585,4,18499.91,2,2,4,8535.667553763442
269316,02-01-1981,M,8,4,398,3,4470.83,3,2,1,8562.528684210523
274902,07-01-1981,M,1,1,381,7,10505.24,3,4,3,18339.582083333327
275245,07-01-1981,M,10,1,503,4,8565.96,2,3,2,12204.505801630432
270815,09-01-1981,F,9,5,314,3,9303.0,4,2,2,8625.839160714288
269072,09-01-1981,M,7,5,469,2,7712.9,3,1,2,5046.3047916666665
274925,10-01-1981,M,2,3,520,7,18691.08,2,4,4,18373.700098684218
272928,12-01-1981,M,7,1,155,5,19839.17,4,3,4,12006.586156914895
270029,14-01-1981,M,7,5,366,4,15879.95,4,2,4,8625.839160714288
270834,17-01-1981,F,1,1,663,5,11784.83,2,3,3,12204.505801630432
268903,17-01-1981,F,7,1,938,4,17356.24,1,2,4,8349.663481675392
273373,17-01-1981,F,2,1,444,6,24424.92,3,4,4,18339.582083333327
267061,19-01-1981,M,1,5,346,2,8870.94,4,1,2,4952.719853801169
273962,20-01-1981,M,5,1,521,4,13603.66,2,3,3,12204.505801630432
269980,23-01-1981,M,3,5,322,5,20754.11,4,3,4,12006.586156914895
273771,24-01-1981,M,2,2,338,4,8430.05,4,3,2,12006.586156914895
273727,24-01-1981,F,7,5,436,4,17864.53,3,3,4,12421.787426829273
274798,25-01-1981,M,9,5,753,4,11699.74,1,3,3,11626.62583333333
273293,25-01-1981,F,8,1,317,2,1762.47,4,1,1,4952.719853801169
274370,28-01-1981,M,2,5,423,3,16249.02,3,2,4,8562.528684210523
274737,01-02-1981,F,6,1,744,2,1392.3,1,1,1,4086.0280243161073
267644,02-02-1981,F,7,1,430,4,8094.13,3,2,2,8562.528684210523
269269,04-02-1981,M,1,3,123,7,31558.8,4,4,4,19173.63854545453
268776,07-02-1981,F,5,0,340,8,14679.92,4,4,3,19173.63854545453
267806,07-02-1981,F,2,0,499,6,26252.59,2,4,4,18373.700098684218
274071,12-02-1981,M,5,1,662,4,8948.29,2,3,2,12204.505801630432
269831,13-02-1981,F,1,1,308,7,13865.54,4,4,3,19173.63854545453
275069,14-02-1981,F,3,1,313,4,14263.34,4,3,3,12006.586156914895
273952,16-02-1981,M,9,1,484,3,4915.04,2,2,1,8535.667553763442
272267,19-02-1981,F,4,3,446,4,16840.2,3,3,4,12421.787426829273
270597,21-02-1981,M,2,5,437,8,26003.97,3,4,4,18339.582083333327
274700,23-02-1981,F,9,0,375,9,15578.29,3,4,4,18339.582083333327
269642,26-02-1981,F,6,1,697,1,950.3,1,1,1,4086.0280243161073
269385,03-03-1981,M,2,5,397,3,5928.32,3,2,2,8562.528684210523
273522,08-03-1981,M,2,0,635,5,10938.4,2,3,3,12204.505801630432
274323,12-03-1981,F,9,1,323,4,8949.4,4,3,2,12006.586156914895
273901,14-03-1981,F,10,5,743,3,6802.38,1,2,2,8349.663481675392
275202,14-03-1981,F,9,1,390,2,1475.18,3,1,1,5046.3047916666665
271162,15-03-1981,M,9,0,495,7,16243.5,2,4,4,18373.700098684218
272093,16-03-1981,F,8,1,568,1,1476.28,2,1,1,4827.6917469879545
271317,18-03-1981,M,6,1,362,5,9350.51,4,3,2,12006.586156914895
273915,23-03-1981,F,1,1,621,3,6256.51,2,2,2,8535.667553763442
269395,27-03-1981,F,1,5,362,3,10077.6,4,2,3,8625.839160714288
272533,28-03-1981,F,5,1,573,3,14790.42,2,2,3,8535.667553763442
274959,28-03-1981,M,1,5,953,3,12284.28,1,2,3,8349.663481675392
274278,29-03-1981,M,4,4,660,10,22271.28,2,4,4,18373.700098684218
267934,03-04-1981,M,10,4,716,9,26763.1,1,4,4,18241.637869565224
270663,04-04-1981,M,10,3,464,6,14447.87,3,4,3,18339.582083333327
272540,04-04-1981,M,4,2,360,7,19470.1,4,4,4,19173.63854545453
269971,04-04-1981,F,5,1,506,4,8970.39,2,2,2,8535.667553763442
269526,08-04-1981,F,7,5,455,3,3635.45,3,2,1,8562.528684210523
272427,09-04-1981,F,1,4,481,8,11617.97,2,4,3,18373.700098684218
272549,10-04-1981,M,6,4,314,4,4685.2,4,3,1,12006.586156914895
270543,13-04-1981,F,5,4,911,1,1977.95,1,1,1,4086.0280243161073
269689,14-04-1981,M,10,1,687,2,1440.92,1,1,1,4086.0280243161073
